Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
carballo,com.alonsoruibal.chess.search,SearchEngine,evaluateDraw,Long Statement,The length of the statement "return ((distanceToInitialPly & 1) == 0 ? -config.contemptFactor : config.contemptFactor) * gamePhase / Evaluator.GAME_PHASE_MIDGAME;" is 133.,996
carballo,com.alonsoruibal.chess.search,SearchEngine,historyGood,Magic Number,The method contains a magic number: 8,1024
carballo,com.alonsoruibal.chess.search,SearchEngine,historyBad,Magic Number,The method contains a magic number: 8,1045
carballo,com.alonsoruibal.chess.search,SearchParameters,calculateMoveTime,Complex Conditional,The conditional expression ponder || infinite || depth < Integer.MAX_VALUE || nodes < Integer.MAX_VALUE is complex.,150
carballo,com.alonsoruibal.chess.search,SearchParameters,calculateMoveTime,Magic Number,The method contains a magic number: 25,150
carballo,com.alonsoruibal.chess.search,SearchParameters,calculateMoveTime,Magic Number,The method contains a magic number: 2,150
carballo,com.alonsoruibal.chess.search,SearchParameters,calculateMoveTime,Magic Number,The method contains a magic number: 3,150
carballo,com.alonsoruibal.chess.search,MoveIterator,initMoveGen,Magic Number,The method contains a magic number: 2,142
carballo,com.alonsoruibal.chess.search,MoveIterator,initMoveGen,Magic Number,The method contains a magic number: 2,142
carballo,com.alonsoruibal.chess.search,MoveIterator,initMoveGen,Magic Number,The method contains a magic number: 2,142
carballo,com.alonsoruibal.chess.search,MoveIterator,initMoveGen,Magic Number,The method contains a magic number: 2,142
carballo,com.alonsoruibal.chess.search,MoveIterator,next,Complex Conditional,The conditional expression checkEvasion || movesToGenerate == GENERATE_ALL || Move.getMoveType(move) == Move.TYPE_PROMOTION_QUEEN || (movesToGenerate == GENERATE_CAPTURES_PROMOS && Move.isCapture(move) && getLastMoveSee() >= 0) || (movesToGenerate == GENERATE_CAPTURES_PROMOS_CHECKS && Move.isCaptureOrCheck(move) && getLastMoveSee() >= 0) is complex.,169
carballo,com.alonsoruibal.chess.search,MoveIterator,next,Complex Method,Cyclomatic complexity of the method is 25,169
carballo,com.alonsoruibal.chess.search,MoveIterator,next,Long Identifier,The length of the field GENERATE_CAPTURES_PROMOS_CHECKS is 31.,169
carballo,com.alonsoruibal.chess.search,MoveIterator,next,Long Identifier,The length of the field PHASE_GOOD_CAPTURES_AND_PROMOS is 30.,169
carballo,com.alonsoruibal.chess.search,MoveIterator,next,Long Statement,The length of the statement "if (checkEvasion || movesToGenerate == GENERATE_ALL || Move.getMoveType(move) == Move.TYPE_PROMOTION_QUEEN || (movesToGenerate == GENERATE_CAPTURES_PROMOS && Move.isCapture(move) && getLastMoveSee() >= 0) || (movesToGenerate == GENERATE_CAPTURES_PROMOS_CHECKS && Move.isCaptureOrCheck(move) && getLastMoveSee() >= 0)) {" is 319.,169
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCaptures,Complex Method,Cyclomatic complexity of the method is 10,298
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCaptures,Long Statement,The length of the statement "generateMovesFromAttacks(Piece.KING`index`square`ai.attacksFromSquare[index] & others & ~ai.attackedSquaresAlsoPinned[them]`true);" is 130.,298
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCaptures,Long Statement,The length of the statement "generatePawnCapturesOrGoodPromos(index`square`(ai.attacksFromSquare[index] & (others | board.getPassantSquare())) | (((square & BitboardUtils.b2_u) != 0) && (((square << 8) & all) == 0) ? (square << 8) : 0)`board.getPassantSquare());" is 233.,298
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCaptures,Long Statement,The length of the statement "generatePawnCapturesOrGoodPromos(index`square`(ai.attacksFromSquare[index] & (others | board.getPassantSquare())) | (((square & BitboardUtils.b2_d) != 0) && (((square >>> 8) & all) == 0) ? (square >>> 8) : 0)`board.getPassantSquare());" is 235.,298
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCaptures,Magic Number,The method contains a magic number: 64,298
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCaptures,Magic Number,The method contains a magic number: 8,298
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCaptures,Magic Number,The method contains a magic number: 8,298
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCaptures,Magic Number,The method contains a magic number: 8,298
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCaptures,Magic Number,The method contains a magic number: 8,298
carballo,com.alonsoruibal.chess.search,MoveIterator,generateNonCaptures,Complex Method,Cyclomatic complexity of the method is 13,333
carballo,com.alonsoruibal.chess.search,MoveIterator,generateNonCaptures,Long Statement,The length of the statement "generateMovesFromAttacks(Piece.KING`index`square`ai.attacksFromSquare[index] & ~all & ~ai.attackedSquaresAlsoPinned[them]`false);" is 129.,333
carballo,com.alonsoruibal.chess.search,MoveIterator,generateNonCaptures,Long Statement,The length of the statement "generatePawnNonCapturesAndBadPromos(index`square`(((square << 8) & all) == 0 ? (square << 8) : 0) | ((square & BitboardUtils.b2_d) != 0 && (((square << 8) | (square << 16)) & all) == 0 ? (square << 16) : 0));" is 208.,333
carballo,com.alonsoruibal.chess.search,MoveIterator,generateNonCaptures,Long Statement,The length of the statement "generatePawnNonCapturesAndBadPromos(index`square`(((square >>> 8) & all) == 0 ? (square >>> 8) : 0) | ((square & BitboardUtils.b2_u) != 0 && (((square >>> 8) | (square >>> 16)) & all) == 0 ? (square >>> 16) : 0));" is 213.,333
carballo,com.alonsoruibal.chess.search,MoveIterator,generateNonCaptures,Magic Number,The method contains a magic number: 64,333
carballo,com.alonsoruibal.chess.search,MoveIterator,generateNonCaptures,Magic Number,The method contains a magic number: 8,333
carballo,com.alonsoruibal.chess.search,MoveIterator,generateNonCaptures,Magic Number,The method contains a magic number: 8,333
carballo,com.alonsoruibal.chess.search,MoveIterator,generateNonCaptures,Magic Number,The method contains a magic number: 8,333
carballo,com.alonsoruibal.chess.search,MoveIterator,generateNonCaptures,Magic Number,The method contains a magic number: 16,333
carballo,com.alonsoruibal.chess.search,MoveIterator,generateNonCaptures,Magic Number,The method contains a magic number: 16,333
carballo,com.alonsoruibal.chess.search,MoveIterator,generateNonCaptures,Magic Number,The method contains a magic number: 8,333
carballo,com.alonsoruibal.chess.search,MoveIterator,generateNonCaptures,Magic Number,The method contains a magic number: 8,333
carballo,com.alonsoruibal.chess.search,MoveIterator,generateNonCaptures,Magic Number,The method contains a magic number: 8,333
carballo,com.alonsoruibal.chess.search,MoveIterator,generateNonCaptures,Magic Number,The method contains a magic number: 16,333
carballo,com.alonsoruibal.chess.search,MoveIterator,generateNonCaptures,Magic Number,The method contains a magic number: 16,333
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionCaptures,Complex Method,Cyclomatic complexity of the method is 14,377
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionCaptures,Long Statement,The length of the statement "generateMovesFromAttacks(Piece.KING`ai.kingIndex[us]`board.kings & mines`others & ai.attacksFromSquare[ai.kingIndex[us]] & ~ai.attackedSquaresAlsoPinned[them]`true);" is 165.,377
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionCaptures,Long Statement,The length of the statement "destinySquares=ai.interposeCheckSquares & (turn ? (((square << 8) & all) == 0 ? (square << 8) : 0) : (((square >>> 8) & all) == 0 ? (square >>> 8) : 0));" is 153.,377
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionCaptures,Magic Number,The method contains a magic number: 64,377
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionCaptures,Magic Number,The method contains a magic number: 8,377
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionCaptures,Magic Number,The method contains a magic number: 8,377
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionCaptures,Magic Number,The method contains a magic number: 8,377
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionCaptures,Magic Number,The method contains a magic number: 8,377
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionCaptures,Magic Number,The method contains a magic number: 8,377
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionCaptures,Magic Number,The method contains a magic number: 8,377
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionsNonCaptures,Complex Method,Cyclomatic complexity of the method is 12,422
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionsNonCaptures,Long Statement,The length of the statement "generateMovesFromAttacks(Piece.KING`ai.kingIndex[us]`board.kings & mines`ai.attacksFromSquare[ai.kingIndex[us]] & ~all & ~ai.attackedSquaresAlsoPinned[them]`false);" is 164.,422
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionsNonCaptures,Long Statement,The length of the statement "destinySquares=ai.interposeCheckSquares & ((((square << 8) & all) == 0 ? (square << 8) : 0) | ((square & BitboardUtils.b2_d) != 0 && (((square << 8) | (square << 16)) & all) == 0 ? (square << 16) : 0));" is 202.,422
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionsNonCaptures,Long Statement,The length of the statement "destinySquares=ai.interposeCheckSquares & ((((square >>> 8) & all) == 0 ? (square >>> 8) : 0) | ((square & BitboardUtils.b2_u) != 0 && (((square >>> 8) | (square >>> 16)) & all) == 0 ? (square >>> 16) : 0));" is 207.,422
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionsNonCaptures,Magic Number,The method contains a magic number: 64,422
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionsNonCaptures,Magic Number,The method contains a magic number: 8,422
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionsNonCaptures,Magic Number,The method contains a magic number: 8,422
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionsNonCaptures,Magic Number,The method contains a magic number: 8,422
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionsNonCaptures,Magic Number,The method contains a magic number: 16,422
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionsNonCaptures,Magic Number,The method contains a magic number: 16,422
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionsNonCaptures,Magic Number,The method contains a magic number: 8,422
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionsNonCaptures,Magic Number,The method contains a magic number: 8,422
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionsNonCaptures,Magic Number,The method contains a magic number: 8,422
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionsNonCaptures,Magic Number,The method contains a magic number: 16,422
carballo,com.alonsoruibal.chess.search,MoveIterator,generateCheckEvasionsNonCaptures,Magic Number,The method contains a magic number: 16,422
carballo,com.alonsoruibal.chess.search,MoveIterator,generateMovesFromAttacks,Long Parameter List,The method has 5 parameters. ,465
carballo,com.alonsoruibal.chess.search,MoveIterator,addMove,Complex Conditional,The conditional expression (squaresForDiscovery & ai.mayPin[them]) != 0 && (moveType == Move.TYPE_PASSANT || ((ai.piecesGivingCheck & (board.rooks | board.bishops | board.queens)) != 0 && pieceMoved == Piece.KING)) is complex.,521
carballo,com.alonsoruibal.chess.search,MoveIterator,addMove,Complex Conditional,The conditional expression ((squaresForDiscovery & ai.bishopAttacksKing[us]) != 0) || ((ai.piecesGivingCheck & (board.bishops | board.queens)) != 0 && pieceMoved == Piece.KING) is complex.,521
carballo,com.alonsoruibal.chess.search,MoveIterator,addMove,Complex Conditional,The conditional expression (squaresForDiscovery & ai.rookAttacksKing[us]) != 0 || ((ai.piecesGivingCheck & (board.rooks | board.queens)) != 0 && pieceMoved == Piece.KING) is complex.,521
carballo,com.alonsoruibal.chess.search,MoveIterator,addMove,Complex Conditional,The conditional expression !check && ((squaresForDiscovery & ai.mayPin[us]) != 0 || moveType == Move.TYPE_PROMOTION_QUEEN || moveType == Move.TYPE_PROMOTION_ROOK || moveType == Move.TYPE_PROMOTION_BISHOP) is complex.,521
carballo,com.alonsoruibal.chess.search,MoveIterator,addMove,Complex Conditional,The conditional expression movesToGenerate == GENERATE_CAPTURES_PROMOS_CHECKS && !checkEvasion && !check && !capture && moveType != Move.TYPE_PROMOTION_QUEEN is complex.,521
carballo,com.alonsoruibal.chess.search,MoveIterator,addMove,Complex Conditional,The conditional expression capture || (movesToGenerate == GENERATE_CAPTURES_PROMOS_CHECKS && check) is complex.,521
